dbo,ml_search_runs,site_id,nvarchar,10,NO,NO,NO
dbo,ml_search_runs,query_text,nvarchar,400,NO,NO,NO
dbo,ml_search_runs,domain_id,nvarchar,80,YES,NO,NO
dbo,ml_search_runs,category_id,nvarchar,40,YES,NO,NO
dbo,ml_search_runs,filters_json,nvarchar,-1,YES,NO,NO
dbo,ml_search_runs,status,nvarchar,20,NO,NO,NO
dbo,ml_search_runs,http_status,int,10,YES,NO,NO
dbo,ml_search_runs,error_json,nvarchar,-1,YES,NO,NO
dbo,ml_search_runs,created_at,datetime2,NULL,NO,NO,NO
dbo,ml_search_runs,finished_at,datetime2,NULL,YES,NO,NO
dbo,ml_search_runs,request_url,nvarchar,1000,YES,NO,NO
dbo,ml_search_runs,updated_at,datetime2,NULL,NO,NO,NO
dbo,ml_tokens,id,int,10,NO,YES,NO
dbo,ml_tokens,access_token,nvarchar,-1,NO,NO,NO
dbo,ml_tokens,refresh_token,nvarchar,-1,NO,NO,NO
dbo,ml_tokens,expires_at,datetime2,NULL,NO,NO,NO
dbo,ml_tokens,created_at,datetime2,NULL,NO,NO,NO
dbo,ml_tokens,updated_at,datetime2,NULL,YES,NO,NO
